Id,SalePrice
2286,132117.45
2287,375480.28
2288,257031.14
2289,271770.47
2290,460410.12
2291,398920.38
2292,430685.22
2293,485404.28
2294,383390.22
2295,447769.94
2296,240183.69
2297,386203.22
2298,412471.44
2299,355727.53
2300,274361.0
2301,448129.6
2302,243882.25
2303,237078.06
2304,236372.75
2305,230353.22
2306,228868.83
2307,210873.14
2308,214154.12
2309,253975.64
2310,291015.28
2311,227147.12
2312,193613.03
2313,189222.11
2314,235390.86
2315,190547.53
2316,188238.48
2317,228116.05
2318,213891.08
2319,201976.14
2320,187996.69
2321,219107.11
2322,197966.66
2323,218962.31
2324,197515.58
2325,184353.78
2326,198605.88
2327,206022.44
2328,209690.14
2329,181917.89
2330,166333.45
2331,338612.44
2332,336252.53
2333,266994.38
2334,280477.78
2335,276049.38
2336,272370.72
2337,202499.39
2338,233157.17
2339,225705.05
2340,438216.88
2341,241156.77
2342,235886.62
2343,228600.02
2344,195904.62
2345,212740.12
2346,198503.61
2347,197032.78
2348,220359.67
2349,190144.86
2350,338000.25
2351,194963.16
2352,248376.44
2353,238012.88
2354,138115.95
2355,168136.94
2356,176488.8
2357,207229.05
2358,203034.19
2359,171302.0
2360,118636.95
2361,132431.67
2362,233374.33
2363,188618.52
2364,188338.33
2365,204826.94
2366,196475.52
2367,213059.22
2368,212186.03
2369,220453.75
2370,169856.42
2371,179885.45
2372,189818.69
2373,252083.77
2374,240440.45
2375,223415.77
2376,218493.33
2377,240647.3
2378,186686.33
2379,187654.86
2380,178605.8
2381,174565.69
2382,168635.47
2383,211718.36
2384,209901.27
2385,153973.3
2386,155029.2
2387,143160.9
2388,124323.37
2389,135475.86
2390,153202.39
2391,142473.52
2392,107868.7
2393,162019.2
2394,155221.6
2395,166435.33
2396,139691.97
2397,170549.42
2398,123048.836
2399,101556.305
2400,83515.32
2401,119009.125
2402,133028.42
2403,125473.5
2404,170410.27
2405,145802.16
2406,147144.39
2407,135499.98
2408,136034.56
2409,134628.94
2410,177668.28
2411,129423.03
2412,162377.52
2413,133794.95
2414,119493.82
2415,128943.78
2416,114177.336
2417,136687.66
2418,113179.3
2419,114349.94
2420,137967.62
2421,132706.53
2422,105362.984
2423,133293.56
2424,141517.42
2425,175522.72
2426,123173.06
2427,169049.23
2428,151188.36
2429,134355.66
2430,132783.25
2431,130872.58
2432,202031.06
2433,151737.48
2434,134644.55
2435,159195.7
2436,135157.36
2437,125457.35
2438,128831.71
2439,119582.39
2440,116375.01
2441,95647.86
2442,119043.32
2443,121933.195
2444,149954.02
2445,121822.93
2446,127413.945
2447,211229.31
2448,126549.555
2449,129818.05
2450,120313.164
2451,159283.11
2452,121832.99
2453,106343.13
2454,166346.36
2455,123930.664
2456,117592.39
2457,121370.39
2458,137829.95
2459,120673.336
2460,124587.47
2461,133012.31
2462,123613.54
2463,165355.61
2464,139898.62
2465,136920.23
2466,117955.56
2467,140735.45
2468,109931.516
2469,89067.36
2470,143542.53
2471,197482.86
2472,134848.33
2473,111896.48
2474,103457.18
2475,146148.25
2476,145444.58
2477,115097.03
2478,137860.39
2479,113151.37
2480,156130.36
2481,133885.27
2482,124393.2
2483,129363.54
2484,128020.08
2485,131069.79
2486,162303.31
2487,164244.64
2488,143880.19
2489,148693.89
2490,163076.73
2491,95080.15
2492,192418.66
2493,156003.36
2494,138375.17
2495,83524.47
2496,220013.19
2497,132521.7
2498,125064.34
2499,108192.664
2500,156209.47
2501,109341.24
2502,135631.58
2503,98468.98
2504,175859.1
2505,207378.69
2506,252806.03
2507,246721.2
2508,250671.33
2509,215717.75
2510,210581.05
2511,197179.95
2512,217272.8
2513,223910.7
2514,256378.81
2515,143860.12
2516,202663.75
2517,155094.84
2518,164975.83
2519,243503.95
2520,240557.86
2521,185891.12
2522,229153.12
2523,153115.94
2524,171181.72
2525,142303.9
2526,145604.89
2527,165281.33
2528,135246.33
2529,145186.27
2530,125780.39
2531,231527.12
2532,209813.61
2533,210478.33
2534,221857.72
2535,236438.44
2536,242387.45
2537,236753.23
2538,202414.25
2539,192978.5
2540,215165.16
2541,205643.38
2542,196602.9
2543,140550.48
2544,119878.59
2545,112254.6
2546,130690.836
2547,136799.89
2548,176302.27
2549,164632.31
2550,562108.5
2551,172561.89
2552,120879.23
2553,105668.86
2554,81127.72
2555,129571.64
2556,109908.48
2557,98444.45
2558,124148.68
2559,126572.12
2560,144142.5
2561,156090.83
2562,126846.016
2563,137514.25
2564,183508.05
2565,153906.22
2566,226833.11
2567,129022.38
2568,200579.67
2569,209740.55
2570,122858.555
2571,200404.88
2572,152976.83
2573,212795.53
2574,230061.83
2575,131385.89
2576,141817.62
2577,166859.77
2578,102812.164
2579,113290.42
2580,120621.72
2581,121304.58
2582,142126.6
2583,303115.34
2584,171532.19
2585,231475.12
2586,222085.39
2587,182984.62
2588,134086.06
2589,145357.77
2590,215753.19
2591,174272.88
2592,194381.9
2593,241798.92
2594,181566.14
2595,221088.53
2596,246931.34
2597,310769.16
2598,244379.56
2599,316832.0
2600,114982.33
2601,169330.31
2602,109160.38
2603,135167.06
2604,113262.305
2605,110177.62
2606,177069.0
2607,209814.97
2608,197544.33
2609,178984.9
2610,131272.27
2611,124433.75
2612,163044.39
2613,150676.25
2614,137044.11
2615,150622.97
2616,158833.78
2617,153075.1
2618,228569.98
2619,160880.28
2620,182629.27
2621,179296.75
2622,169249.45
2623,208749.7
2624,282931.94
2625,260870.66
2626,188209.31
2627,140961.5
2628,434439.88
2629,457034.9
2630,422749.22
2631,427777.78
2632,447531.28
2633,345017.25
2634,418934.2
2635,186525.73
2636,175728.52
2637,216179.1
2638,241682.33
2639,184742.45
2640,146697.19
2641,125616.64
2642,205233.7
2643,100296.484
2644,151865.05
2645,116253.64
2646,99673.66
2647,103782.63
2648,151356.72
2649,142624.62
2650,141982.05
2651,160821.98
2652,350014.72
2653,258878.2
2654,336322.8
2655,379095.7
2656,390736.28
2657,347380.12
2658,362803.8
2659,375889.1
2660,371758.75
2661,280142.66
2662,368043.56
2663,266750.28
2664,255092.3
2665,304013.3
2666,334620.28
2667,200061.28
2668,197155.45
2669,178437.89
2670,318794.34
2671,193133.48
2672,212896.06
2673,200777.19
2674,205651.81
2675,210694.2
2676,189211.02
2677,172403.3
2678,207750.97
2679,259371.03
2680,274740.66
2681,356640.8
2682,310355.16
2683,429831.34
2684,290046.25
2685,278761.88
2686,303433.0
2687,244363.83
2688,220199.89
2689,194410.02
2690,343757.28
2691,202867.95
2692,159532.31
2693,219319.02
2694,153305.53
2695,201031.72
2696,192590.83
2697,154572.44
2698,215269.17
2699,184221.75
2700,182783.14
2701,189279.94
2702,144975.22
2703,127829.64
2704,135010.9
2705,138760.11
2706,144200.88
2707,127253.83
2708,135197.05
2709,108047.914
2710,116007.72
2711,236156.34
2712,369886.56
2713,172124.94
2714,162729.08
2715,184656.08
2716,190201.25
2717,272977.22
2718,262641.12
2719,199348.22
2720,150129.38
2721,128682.04
2722,190737.88
2723,153394.98
2724,156641.75
2725,136844.48
2726,147582.12
2727,201483.3
2728,175842.7
2729,144653.81
2730,139510.45
2731,140649.28
2732,129732.11
2733,152734.08
2734,135142.55
2735,134193.12
2736,134284.73
2737,120756.82
2738,136131.9
2739,144647.3
2740,139623.78
2741,169927.69
2742,163566.86
2743,150472.12
2744,165519.44
2745,147877.06
2746,141075.36
2747,148526.53
2748,115777.59
2749,147426.47
2750,136195.6
2751,146774.48
2752,181246.3
2753,150183.81
2754,163780.28
2755,121370.664
2756,141652.55
2757,105096.04
2758,123100.4
2759,131686.61
2760,121213.35
2761,131444.38
2762,150569.9
2763,150714.28
2764,151310.5
2765,194365.6
2766,140439.56
2767,101877.64
2768,143813.36
2769,165160.61
2770,116784.95
2771,136528.4
2772,139777.03
2773,167874.36
2774,125814.45
2775,132479.28
2776,139779.5
2777,140633.05
2778,119535.12
2779,127380.305
2780,102617.6
2781,107755.51
2782,121370.4
2783,127768.31
2784,129198.984
2785,184734.3
2786,123921.86
2787,109491.11
2788,96505.08
2789,138883.75
2790,114884.53
2791,113241.94
2792,83554.71
2793,139120.28
2794,136499.55
2795,146725.6
2796,117485.734
2797,145409.73
2798,116777.64
2799,106430.37
2800,109592.53
2801,106476.86
2802,135605.7
2803,144521.77
2804,128277.164
2805,110889.06
2806,110836.445
2807,152723.17
2808,141522.22
2809,124416.516
2810,122753.1
2811,157260.52
2812,165803.61
2813,169455.58
2814,135987.23
2815,93099.27
2816,176360.94
2817,199997.05
2818,166866.05
2819,194184.39
2820,134007.03
2821,131995.56
2822,145164.17
2823,174606.55
2824,154216.03
2825,167133.7
2826,144030.06
2827,130241.62
2828,217252.78
2829,176363.75
2830,208835.69
2831,209466.36
2832,235841.64
2833,324090.56
2834,210086.97
2835,211436.12
2836,210319.19
2837,151366.89
2838,165007.38
2839,218731.62
2840,186029.97
2841,199836.22
2842,227219.88
2843,168907.2
2844,155523.72
2845,120875.516
2846,219266.84
2847,224325.81
2848,243927.55
2849,209311.77
2850,235306.56
2851,202241.06
2852,214602.7
2853,223611.89
2854,146631.58
2855,206982.83
2856,202829.94
2857,203879.97
2858,220901.39
2859,136251.34
2860,161351.66
2861,128325.02
2862,277051.78
2863,162826.17
2864,349993.72
2865,166497.16
2866,153406.38
2867,128601.79
2868,83813.88
2869,99114.42
2870,142637.67
2871,98425.92
2872,89031.62
2873,108460.3
2874,113608.32
2875,109013.5
2876,183780.69
2877,133679.25
2878,146876.95
2879,142955.36
2880,114193.375
2881,143881.45
2882,165678.84
2883,184192.6
2884,193211.2
2885,176478.34
2886,214613.12
2887,99532.586
2888,124958.1
2889,102261.5
2890,93065.38
2891,137357.22
2892,91198.19
2893,83635.734
2894,95559.63
2895,353817.8
2896,317319.97
2897,219037.67
2898,149656.48
2899,226451.22
2900,139132.2
2901,175022.55
2902,211754.03
2903,250571.5
2904,385720.62
2905,119883.86
2906,189518.0
2907,153930.83
2908,140564.45
2909,158451.17
2910,75765.766
2911,111675.43
2912,159262.56
2913,105335.016
2914,87433.29
2915,104762.27
2916,106612.945
2917,137882.22
2918,129158.74
2919,209810.14
